prompt_version,question_id,run_id,pred_n,gold_n,tp,precision,recall,jaccard,f1
v3,Q157,21,0,2,0,0.0,0.0,0.0,0.0
v3,Q158,21,0,3,0,0.0,0.0,0.0,0.0
v3,Q159,21,0,4,0,0.0,0.0,0.0,0.0
v3,Q160,21,0,6,0,0.0,0.0,0.0,0.0
v3,Q161,21,0,5,0,0.0,0.0,0.0,0.0
v3,Q162,21,0,8,0,0.0,0.0,0.0,0.0
v3,Q163,21,1,5,1,1.0,0.2,0.2,0.33333333333333337
v3,Q1,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q2,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q3,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q4,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q5,22,0,7,0,0.0,0.0,0.0,0.0
v3,Q6,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q7,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q8,22,1,5,0,0.0,0.0,0.0,0.0
v3,Q9,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q10,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q11,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q12,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q13,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q14,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q15,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q16,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q17,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q18,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q19,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q20,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q21,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q22,22,1,1,0,0.0,0.0,0.0,0.0
v3,Q23,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q24,22,0,8,0,0.0,0.0,0.0,0.0
v3,Q25,22,1,4,0,0.0,0.0,0.0,0.0
v3,Q26,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q27,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q28,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q29,22,1,1,0,0.0,0.0,0.0,0.0
v3,Q30,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q31,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q32,22,1,1,0,0.0,0.0,0.0,0.0
v3,Q33,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q34,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q35,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q36,22,1,2,0,0.0,0.0,0.0,0.0
v3,Q37,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q38,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q39,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q40,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q41,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q42,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q43,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q44,22,1,1,0,0.0,0.0,0.0,0.0
v3,Q45,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q46,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q47,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q48,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q49,22,0,7,0,0.0,0.0,0.0,0.0
v3,Q50,22,1,1,0,0.0,0.0,0.0,0.0
v3,Q51,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q52,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q53,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q54,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q55,22,1,5,0,0.0,0.0,0.0,0.0
v3,Q56,22,0,9,0,0.0,0.0,0.0,0.0
v3,Q57,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q58,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q59,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q60,22,0,8,0,0.0,0.0,0.0,0.0
v3,Q61,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q62,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q63,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q64,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q65,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q66,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q67,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q68,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q69,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q70,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q71,22,1,2,0,0.0,0.0,0.0,0.0
v3,Q72,22,1,1,0,0.0,0.0,0.0,0.0
v3,Q73,22,0,10,0,0.0,0.0,0.0,0.0
v3,Q74,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q75,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q76,22,1,2,0,0.0,0.0,0.0,0.0
v3,Q77,22,1,5,0,0.0,0.0,0.0,0.0
v3,Q78,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q79,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q80,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q81,22,1,2,0,0.0,0.0,0.0,0.0
v3,Q82,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q83,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q84,22,1,1,0,0.0,0.0,0.0,0.0
v3,Q85,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q86,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q87,22,1,4,1,1.0,0.25,0.25,0.4
v3,Q88,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q89,22,1,3,0,0.0,0.0,0.0,0.0
v3,Q90,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q91,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q92,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q93,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q94,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q95,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q96,22,0,8,0,0.0,0.0,0.0,0.0
v3,Q97,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q98,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q99,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q100,22,1,2,0,0.0,0.0,0.0,0.0
v3,Q101,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q102,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q103,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q104,22,1,5,0,0.0,0.0,0.0,0.0
v3,Q105,22,1,5,0,0.0,0.0,0.0,0.0
v3,Q106,22,0,7,0,0.0,0.0,0.0,0.0
v3,Q107,22,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v3,Q108,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q109,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q110,22,1,3,0,0.0,0.0,0.0,0.0
v3,Q111,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q112,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q113,22,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v3,Q114,22,1,5,0,0.0,0.0,0.0,0.0
v3,Q115,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q116,22,0,7,0,0.0,0.0,0.0,0.0
v3,Q117,22,1,4,1,1.0,0.25,0.25,0.4
v3,Q118,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q119,22,1,5,0,0.0,0.0,0.0,0.0
v3,Q120,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q121,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q122,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q123,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q124,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q125,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q126,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q127,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q128,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q129,22,0,7,0,0.0,0.0,0.0,0.0
v3,Q130,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q131,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q132,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q133,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q134,22,1,6,0,0.0,0.0,0.0,0.0
v3,Q135,22,0,8,0,0.0,0.0,0.0,0.0
v3,Q136,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q137,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q138,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q139,22,1,3,0,0.0,0.0,0.0,0.0
v3,Q140,22,1,2,0,0.0,0.0,0.0,0.0
v3,Q141,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q142,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q143,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q144,22,1,2,0,0.0,0.0,0.0,0.0
v3,Q145,22,1,5,0,0.0,0.0,0.0,0.0
v3,Q146,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q147,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q148,22,0,7,0,0.0,0.0,0.0,0.0
v3,Q149,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q150,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q151,22,0,1,0,0.0,0.0,0.0,0.0
v3,Q152,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q153,22,0,8,0,0.0,0.0,0.0,0.0
v3,Q154,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q155,22,0,3,0,0.0,0.0,0.0,0.0
v3,Q156,22,1,4,0,0.0,0.0,0.0,0.0
v3,Q157,22,0,2,0,0.0,0.0,0.0,0.0
v3,Q158,22,1,3,0,0.0,0.0,0.0,0.0
v3,Q159,22,0,4,0,0.0,0.0,0.0,0.0
v3,Q160,22,0,6,0,0.0,0.0,0.0,0.0
v3,Q161,22,0,5,0,0.0,0.0,0.0,0.0
v3,Q162,22,0,8,0,0.0,0.0,0.0,0.0
v3,Q163,22,1,5,0,0.0,0.0,0.0,0.0
v3,Q1,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q2,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q3,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q4,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q5,23,0,7,0,0.0,0.0,0.0,0.0
v3,Q6,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q7,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q8,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q9,23,1,4,0,0.0,0.0,0.0,0.0
v3,Q10,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q11,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q12,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q13,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q14,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q15,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q16,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q17,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q18,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q19,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q20,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q21,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q22,23,1,1,0,0.0,0.0,0.0,0.0
v3,Q23,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q24,23,0,8,0,0.0,0.0,0.0,0.0
v3,Q25,23,1,4,0,0.0,0.0,0.0,0.0
v3,Q26,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q27,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q28,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q29,23,1,1,0,0.0,0.0,0.0,0.0
v3,Q30,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q31,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q32,23,1,1,0,0.0,0.0,0.0,0.0
v3,Q33,23,1,5,0,0.0,0.0,0.0,0.0
v3,Q34,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q35,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q36,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q37,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q38,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q39,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q40,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q41,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q42,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q43,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q44,23,1,1,0,0.0,0.0,0.0,0.0
v3,Q45,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q46,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q47,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q48,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q49,23,0,7,0,0.0,0.0,0.0,0.0
v3,Q50,23,1,1,0,0.0,0.0,0.0,0.0
v3,Q51,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q52,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q53,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q54,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q55,23,1,5,0,0.0,0.0,0.0,0.0
v3,Q56,23,0,9,0,0.0,0.0,0.0,0.0
v3,Q57,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q58,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q59,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q60,23,0,8,0,0.0,0.0,0.0,0.0
v3,Q61,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q62,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q63,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q64,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q65,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q66,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q67,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q68,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q69,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q70,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q71,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q72,23,1,1,0,0.0,0.0,0.0,0.0
v3,Q73,23,0,10,0,0.0,0.0,0.0,0.0
v3,Q74,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q75,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q76,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q77,23,1,5,0,0.0,0.0,0.0,0.0
v3,Q78,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q79,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q80,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q81,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q82,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q83,23,1,3,0,0.0,0.0,0.0,0.0
v3,Q84,23,1,1,0,0.0,0.0,0.0,0.0
v3,Q85,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q86,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q87,23,1,4,1,1.0,0.25,0.25,0.4
v3,Q88,23,1,3,0,0.0,0.0,0.0,0.0
v3,Q89,23,1,3,0,0.0,0.0,0.0,0.0
v3,Q90,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q91,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q92,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q93,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q94,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q95,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q96,23,0,8,0,0.0,0.0,0.0,0.0
v3,Q97,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q98,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q99,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q100,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q101,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q102,23,1,3,0,0.0,0.0,0.0,0.0
v3,Q103,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q104,23,1,5,0,0.0,0.0,0.0,0.0
v3,Q105,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q106,23,0,7,0,0.0,0.0,0.0,0.0
v3,Q107,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q108,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q109,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q110,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q111,23,1,1,0,0.0,0.0,0.0,0.0
v3,Q112,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q113,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q114,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q115,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q116,23,0,7,0,0.0,0.0,0.0,0.0
v3,Q117,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q118,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q119,23,1,5,1,1.0,0.2,0.2,0.33333333333333337
v3,Q120,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q121,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q122,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q123,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q124,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q125,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q126,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q127,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q128,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q129,23,1,7,0,0.0,0.0,0.0,0.0
v3,Q130,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q131,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q132,23,1,6,0,0.0,0.0,0.0,0.0
v3,Q133,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q134,23,1,6,0,0.0,0.0,0.0,0.0
v3,Q135,23,0,8,0,0.0,0.0,0.0,0.0
v3,Q136,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q137,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q138,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q139,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q140,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q141,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q142,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q143,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q144,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q145,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q146,23,1,2,0,0.0,0.0,0.0,0.0
v3,Q147,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q148,23,0,7,0,0.0,0.0,0.0,0.0
v3,Q149,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q150,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q151,23,0,1,0,0.0,0.0,0.0,0.0
v3,Q152,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q153,23,0,8,0,0.0,0.0,0.0,0.0
v3,Q154,23,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v3,Q155,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q156,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q157,23,0,2,0,0.0,0.0,0.0,0.0
v3,Q158,23,0,3,0,0.0,0.0,0.0,0.0
v3,Q159,23,0,4,0,0.0,0.0,0.0,0.0
v3,Q160,23,0,6,0,0.0,0.0,0.0,0.0
v3,Q161,23,0,5,0,0.0,0.0,0.0,0.0
v3,Q162,23,0,8,0,0.0,0.0,0.0,0.0
v3,Q163,23,1,5,0,0.0,0.0,0.0,0.0
v3,Q1,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q2,24,0,5,0,0.0,0.0,0.0,0.0
v3,Q3,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q4,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q5,24,0,7,0,0.0,0.0,0.0,0.0
v3,Q6,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q7,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q8,24,1,5,0,0.0,0.0,0.0,0.0
v3,Q9,24,0,4,0,0.0,0.0,0.0,0.0
v3,Q10,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q11,24,0,5,0,0.0,0.0,0.0,0.0
v3,Q12,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q13,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q14,24,0,6,0,0.0,0.0,0.0,0.0
v3,Q15,24,1,2,0,0.0,0.0,0.0,0.0
v3,Q16,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q17,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q18,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q19,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q20,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q21,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q22,24,1,1,0,0.0,0.0,0.0,0.0
v3,Q23,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q24,24,0,8,0,0.0,0.0,0.0,0.0
v3,Q25,24,1,4,0,0.0,0.0,0.0,0.0
v3,Q26,24,0,4,0,0.0,0.0,0.0,0.0
v3,Q27,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q28,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q29,24,1,1,0,0.0,0.0,0.0,0.0
v3,Q30,24,1,2,0,0.0,0.0,0.0,0.0
v3,Q31,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q32,24,1,1,0,0.0,0.0,0.0,0.0
v3,Q33,24,1,5,0,0.0,0.0,0.0,0.0
v3,Q34,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q35,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q36,24,1,2,0,0.0,0.0,0.0,0.0
v3,Q37,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q38,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q39,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q40,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q41,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q42,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q43,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q44,24,1,1,0,0.0,0.0,0.0,0.0
v3,Q45,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q46,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q47,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q48,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q49,24,0,7,0,0.0,0.0,0.0,0.0
v3,Q50,24,1,1,0,0.0,0.0,0.0,0.0
v3,Q51,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q52,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q53,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q54,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q55,24,1,5,0,0.0,0.0,0.0,0.0
v3,Q56,24,0,9,0,0.0,0.0,0.0,0.0
v3,Q57,24,1,2,0,0.0,0.0,0.0,0.0
v3,Q58,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q59,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q60,24,0,8,0,0.0,0.0,0.0,0.0
v3,Q61,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q62,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q63,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q64,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q65,24,0,4,0,0.0,0.0,0.0,0.0
v3,Q66,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q67,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q68,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q69,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q70,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q71,24,1,2,0,0.0,0.0,0.0,0.0
v3,Q72,24,1,1,0,0.0,0.0,0.0,0.0
v3,Q73,24,0,10,0,0.0,0.0,0.0,0.0
v3,Q74,24,0,4,0,0.0,0.0,0.0,0.0
v3,Q75,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q76,24,1,2,0,0.0,0.0,0.0,0.0
v3,Q77,24,1,5,0,0.0,0.0,0.0,0.0
v3,Q78,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q79,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q80,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q81,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q82,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q83,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q84,24,1,1,0,0.0,0.0,0.0,0.0
v3,Q85,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q86,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q87,24,1,4,1,1.0,0.25,0.25,0.4
v3,Q88,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q89,24,1,3,0,0.0,0.0,0.0,0.0
v3,Q90,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q91,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q92,24,0,4,0,0.0,0.0,0.0,0.0
v3,Q93,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q94,24,0,2,0,0.0,0.0,0.0,0.0
v3,Q95,24,0,5,0,0.0,0.0,0.0,0.0
v3,Q96,24,0,8,0,0.0,0.0,0.0,0.0
v3,Q97,24,0,5,0,0.0,0.0,0.0,0.0
v3,Q98,24,0,1,0,0.0,0.0,0.0,0.0
v3,Q99,24,0,5,0,0.0,0.0,0.0,0.0
v3,Q100,24,1,2,0,0.0,0.0,0.0,0.0
v3,Q101,24,0,6,0,0.0,0.0,0.0,0.0
v3,Q102,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q103,24,0,6,0,0.0,0.0,0.0,0.0
v3,Q104,24,1,5,0,0.0,0.0,0.0,0.0
v3,Q105,24,0,5,0,0.0,0.0,0.0,0.0
v3,Q106,24,0,7,0,0.0,0.0,0.0,0.0
v3,Q107,24,0,6,0,0.0,0.0,0.0,0.0
v3,Q108,24,0,4,0,0.0,0.0,0.0,0.0
v3,Q109,24,0,5,0,0.0,0.0,0.0,0.0
v3,Q110,24,0,3,0,0.0,0.0,0.0,0.0
v3,Q111,24,1,1,0,0.0,0.0,0.0,0.0
v3,Q112,24,0,6,0,0.0,0.0,0.0,0.0
v3,Q113,24,0,6,0,0.0,0.0,0.0,0.0
v3,Q114,24,1,5,0,0.0,0.0,0.0,0.0
v3,Q115,24,1,4,1,1.0,0.25,0.25,0.4
